Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	65-74	39	F	A-PI	11	2575	427.2 (Unreliable)
1999	65-74	39	F	2054-5	441	42164	1045.9
1999	65-74	39	F	2106-3	2793	396507	704.4
1999	65-74	40	F	1002-5	43	6982	615.9
1999	65-74	40	F	2054-5	80	6423	1245.5
1999	65-74	40	F	2106-3	956	118023	810
1999	65-74	41	F	A-PI	11	2640	416.7 (Unreliable)
1999	65-74	41	F	2054-5	13	1109	1172.2 (Unreliable)
1999	65-74	41	F	2106-3	627	113801	551
1999	65-74	42	F	A-PI	14	4171	335.7 (Unreliable)
1999	65-74	42	F	2054-5	431	42313	1018.6
1999	65-74	42	F	2106-3	3193	501907	636.2
1999	65-74	44	F	2106-3	193	40120	481.1
1999	65-74	45	F	2054-5	411	34503	1191.2
1999	65-74	45	F	2106-3	730	114073	639.9
1999	65-74	46	F	1002-5	13	946	1374.2 (Unreliable)
1999	65-74	46	F	2106-3	121	27528	439.6
1999	65-74	47	F	2054-5	337	24752	1361.5
1999	65-74	47	F	2106-3	1330	186117	714.6
1999	65-74	48	F	A-PI	37	10614	348.6
1999	65-74	48	F	2054-5	750	59033	1270.5
1999	65-74	48	F	2106-3	3532	549413	642.9
1999	65-74	49	F	2106-3	253	51947	487
1999	65-74	50	F	2106-3	110	21679	507.4
1999	65-74	51	F	A-PI	19	5619	338.1 (Unreliable)
1999	65-74	51	F	2054-5	443	40545	1092.6
1999	65-74	51	F	2106-3	1159	192077	603.4
1999	65-74	53	F	1002-5	13	1822	713.5 (Unreliable)
1999	65-74	53	F	A-PI	37	9981	370.7
1999	65-74	53	F	2054-5	26	3280	792.7
1999	65-74	53	F	2106-3	910	165503	549.8
1999	65-74	54	F	2054-5	31	2297	1349.6
1999	65-74	54	F	2106-3	657	80386	817.3
1999	65-74	55	F	2054-5	57	5804	982.1
1999	65-74	55	F	2106-3	1056	184435	572.6
1999	65-74	56	F	2106-3	94	15936	589.9
1999	75-84	1	F	2054-5	609	23652	2574.8
1999	75-84	1	F	2106-3	2246	97953	2292.9
1999	75-84	2	F	1002-5	29	901	3218.6
1999	75-84	2	F	2106-3	80	4347	1840.3
1999	75-84	4	F	1002-5	42	2357	1781.9
